,minLC,maxLC,minNu,maxNu
mp-769970,1.6058847907169496,2.590136759220887,0.1478316122498642,0.4545857343044778
mp-755453,1.945914650984923,3.3281737730720122,-0.14102859225881478,0.71704292617029
mp-770398,1.7737772188761658,2.951882983652128,0.21028476686340933,0.4043712229853268
mp-16488,2.645758179773155,3.9573846427966775,0.11640489001322292,0.3517635321180553
mp-754375,2.0218208716020465,3.0943721876348396,0.06131284839421983,0.5266959874872016
mp-755089,2.0853817939675,2.319687471061892,0.06968408149620188,0.5369191338725535
mp-862723,1.584786053882725,1.5847860538827265,0.20180675579584173,0.5068523966804923
mp-865044,2.016129032258063,2.0161290322580654,0.004211239550206119,0.5665694827518722
mp-11557,1.4589156356755426,1.509472118099943,0.26161126095199366,0.4650277817218059
mp-1689,1.2506931181073253,1.2814983673217912,0.23094805260680423,0.5214375429396304
mp-10905,1.9072656511765766,2.3067604835176176,0.19375621652130473,0.39395659195510835
mvc-11532,1.5999999999999999,1.6000000000000012,0.2655192638799309,0.4320349457453913
mp-566279,1.4445800199155692,2.356208187823452,0.17501380425913726,0.4138478541894234
mp-553875,1.8679950186799497,2.6722706517227066,0.12007963662877028,0.5241424864417302
mp-10257,1.6821269924222628,1.6984583224457797,0.20409337615495637,0.512790435149712
mp-1164,2.4038461538461537,2.4038461538461546,0.20828345332189147,0.33280115706036045
mp-1029337,2.0601565718994634,2.678203543469304,0.13750381735213185,0.46585031604699895
mp-4364,1.7152658662092628,1.7152658662092632,-0.0037784892647045655,0.6278461380160408
mp-756134,1.9445616481077206,3.1369815266643433,0.11310821894297915,0.4370666055035543
mp-19035,2.8653295128939824,2.865329512893984,0.09654916771798204,0.35674717945521295
mp-2070,2.688172043010752,2.688172043010754,0.2420278006198424,0.2673752976223698
mp-8098,1.870843518278277,2.143959360362698,0.17630243800665454,0.41141947652943384
mp-20679,1.6207455429497566,1.6207455429497575,0.19025286222045096,0.5109795653289297
mp-19358,1.4512260744786727,3.805987745041314,0.1755949912928103,0.49162451281200753
mp-11460,1.7361111111111105,1.736111111111111,0.1881724478465729,0.49514698166320575
mp-2593,1.8552875695732833,1.8552875695732844,-0.12488023991434763,0.7059918056206567
mp-504659,2.18554459087895,2.2695726717332385,0.07444039427118389,0.47140395934795537
mp-10904,1.8083182640144662,1.808318264014467,0.29319801699178455,0.3580741249348004
mp-567929,1.8630036780230435,2.5737156890054615,0.045667661762835564,0.4851827223914368
mp-1918,1.6949152542372883,1.6949152542372892,0.0061251821465967545,0.622120136091659
mp-15178,1.782122802225462,3.3138688651209214,0.11990474186675427,0.44951459044099623
mp-11531,1.2776790315157323,1.8662436341718827,-0.11733652870385791,0.7902697180800501
mp-861983,1.8484288354898333,1.848428835489834,0.14124200134203482,0.5259302939335728
mp-865537,1.9305019305019293,1.9305019305019304,0.04362652923690972,0.5453700102016061
mp-1147,0.6219583569856441,3.3710120940086887,0.06703693946657045,0.5624027725679999
mp-557762,1.8478078279858898,2.9996880324446282,0.06730533942064336,0.4540887737288603
mp-761842,0.8933617438844719,2.6279710164136656,0.003798098773423084,0.5543616340456776
mp-505822,0.7607170266223772,2.583199287885653,-0.001265265457911757,0.6396775520036028
mp-10198,2.105263157894736,2.1052631578947376,0.27988615000780515,0.3159392574625907
mp-29646,2.7942768573641037,3.124583840944626,0.10888099205097392,0.3492840994724944
mp-772245,0.659375639480685,2.461290102544281,0.11932968754605312,0.5894804521461898
mp-16719,3.508771929824561,3.508771929824562,0.1892022325027132,0.19324713548947073
mp-19004,2.441257247482453,3.2422947818126344,0.1645812746278105,0.37199078836559224
mp-777413,1.9307943359550346,2.600255086168692,0.2221611635747233,0.3456415853190243
mp-20255,2.0207873691650193,2.5166080288556265,0.035625258097257084,0.5419530900146632
mp-12659,1.339496960652276,1.6234120773122698,0.23758994469776282,0.4942103630649484
mp-2337,2.1321961620469083,2.1321961620469096,0.24081315604114026,0.34117303732427356
mp-7225,1.3208100968594072,2.910674102338324,0.16923012717325978,0.4561851767979028
mp-5933,2.166468656090572,2.4926037225988313,0.18155521254040283,0.42487608333348065
mp-22510,1.626800684970484,3.511077528013765,0.08888725022234636,0.4728796938544015
mp-1014244,1.7913452855049075,2.0578264023568775,0.11907808270076836,0.5595662202973691
mp-2605,3.164556962025315,3.164556962025317,0.2038886042462664,0.22464528331746011
mp-1029779,1.7158567755516512,2.9112168357530197,0.17088126728679853,0.35754476909217486
mp-29157,2.3814231042133036,3.0831807092632033,0.018123580328542974,0.4906889647156389
mp-1451,1.4614559929611228,1.6584366611225883,0.17510562770578905,0.5342639345004113
mp-22490,2.5873533318152617,2.660258879239632,0.15135608598792338,0.33546444131566033
mp-21235,1.788908765652951,1.7889087656529525,-0.06836612761292747,0.6650473365697248
mp-3390,2.482784466201339,3.0449243453412667,0.12508937808983678,0.3337408777673551
mp-31081,3.202289296177692,3.2533896572869114,0.09616827407883054,0.4113517795136649
mp-8697,1.4029850746268653,3.6417910447761197,0.08229137228704755,0.579843571274701
mp-566278,1.2263732214984562,2.449348673425815,0.09565056544562726,0.5991171571802464
mp-582360,1.4981211408896027,2.011289708487146,0.20955183970058888,0.48727353033527887
mp-765736,2.105321541183783,2.254578828978397,0.19388149709348473,0.38044808923838314
mp-18988,2.562464774149014,3.9038738785988834,0.02545817201365043,0.44195464810340385
mp-10030,0.6834672452296371,1.1563312114059565,0.06911776842569921,0.7307501856193485
mp-17481,2.08895563509897,2.563205022526846,0.09993715613567401,0.45412957396581227
mp-2879,2.2959549853016696,2.5770136218225876,0.1748740052003845,0.3343943982164094
mp-568636,1.6710045269031721,1.7115137275553705,0.277281598993582,0.40794930912890537
mp-12385,2.116198537899192,2.6933435936898826,0.15569855164695723,0.4042613968427385
mp-11565,1.484902065129693,2.085729490326678,0.18925237824491362,0.3891792138586479
mp-3196,1.558065291507914,2.724576201052924,0.07826218458998749,0.4243671631836149
mp-771,1.7506059789927277,4.174521949905736,-0.1215286910923698,0.7233157078647034
mp-7524,1.9930947454004972,3.7015288862289193,0.129973474801061,0.45187091409640157
mp-7559,1.947779777607929,2.2313173401711093,0.24805803926459477,0.3690930178687288
mp-3618,2.5265978589328046,3.1641722547066835,0.1181377083863433,0.336717344634139
mp-5967,2.34192037470726,2.3419203747072608,0.20780543724980777,0.35926651564490514
mp-973935,0.6237715375497274,2.6458466426580585,0.05630026809651473,0.677292745514144
mp-685036,1.088622310530025,4.68664697307137,-0.28307729900876105,0.8258161336507378
mp-1425,1.6750418760469008,1.6750418760469017,0.2708637623902195,0.3885362870923261
mp-571147,1.3633265167007496,2.2154055896387193,0.10708625816903014,0.4661534622616023
mp-865032,1.9047619047619047,1.9047619047619055,0.06384977336345596,0.5268213787361103
mp-864715,2.083333333333333,2.0833333333333344,0.14832545547729947,0.42583730829962596
mp-867187,1.8939393939393931,1.8939393939393945,0.04007206796936737,0.5502025905013195
mp-5532,2.617523257047858,2.65289519295391,0.17621862401554464,0.3266891357938884
mp-1868,1.5151559555593337,2.948253174647368,-0.0011943415091637602,0.5258042819415288
mp-851027,2.652519893899203,2.6525198938992056,-0.02646866185719316,0.47901872119628464
mp-1129,2.012072434607645,2.0120724346076457,0.21576029246752812,0.37817085877317924
mp-505540,1.45396990765472,2.3218665485472525,0.1861160847166541,0.43399110642759486
mp-865130,1.9120458891013374,1.9120458891013383,0.16528256071737096,0.48308687726788785
mp-7006,1.9267822736030822,1.926782273603083,0.12017197444220645,0.5316024051864564
mp-768037,1.4385858509800273,2.754669866365667,0.11157889797536952,0.6205206716029473
mp-867744,1.520778959843091,2.038506595633509,0.05836979300709781,0.6368692359494238
mp-568083,3.569023569023568,5.656565656565657,-0.1140350877192983,0.3788556865730708
mp-691168,1.9753686595437498,2.130832509896399,0.25225396544835244,0.37607537149196996
mp-22289,1.8181818181818186,1.8181818181818195,-0.08258484020039723,0.6689143605501792
mp-763300,1.4398517961463322,4.619658026635104,0.039871594863795906,0.5058626457412615
mp-776204,2.268643319403524,2.901833991553979,0.0778987884354634,0.48431964309145786
mp-15322,2.4655077949892914,3.2375354883697764,0.0976264205672485,0.32628126177765004
mp-1285,1.1031375082993915,2.296084388714299,-0.0204270728295812,0.6974021616920284
mp-608,1.7182130584192425,1.7182130584192448,-0.04717073864515214,0.6575258349715066
mp-20395,1.292994265355021,2.525603812576909,0.16522123545316847,0.44221654221257767
mp-865928,1.6501650165016493,1.6501650165016506,0.21636354076562866,0.4383980533723699
mp-2301,2.8985507246376816,2.898550724637682,0.19172995825510275,0.281012626453672
mp-21851,1.0417966933366325,3.925930917313533,0.1146268654412893,0.40958332532009595
mp-865010,1.7006802721088432,1.7006802721088436,0.24424500699075843,0.4044886109275769
mp-2663,1.6103059581320451,1.6103059581320454,0.14731956466738905,0.5568532266180746
mp-22204,0.9243386665192582,2.19011400466659,0.12875913468570582,0.5901654932899584
mp-1029404,2.0792236428296627,2.7207882932568563,0.06991107801482642,0.4619016887981914
mp-865877,1.5974440894568687,1.5974440894568689,0.11925446500632925,0.5303080624449058
mp-11486,2.555708241642577,3.8115063267319713,0.10645829257728376,0.3225894819276907
mp-3576,1.9120458891013383,1.912045889101339,0.14004398349297176,0.4588697117381315
mp-550172,0.9695360529638295,2.518140713014833,-0.1470843820695781,0.5684294350076896
mp-542867,1.3460545823859291,3.8870829205291084,0.1722045651545796,0.5006810583233582
mp-7251,2.4875621890547253,2.487562189054727,0.1548486549667179,0.3942684128173779
mp-770635,2.0057945174949854,5.125919322487184,0.1288709425177263,0.3406429538526299
mp-10692,2.123142250530785,2.1231422505307864,0.1905475812637732,0.3797431142611301
mp-22790,1.686340640809443,1.686340640809445,-0.06932750040274797,0.680108698268951
mp-22227,2.1167413589946,2.430515534545718,0.0009584485075858757,0.6352380862564112
mp-550433,1.5598780458982275,3.001583512561745,-0.050874486735795685,0.6789526864036719
mp-20730,2.0325203252032518,2.032520325203252,0.1223678237153049,0.45332240059210716
mp-25111,2.266025143566661,2.7006053080862955,0.15025801517169965,0.38805296799968997
mp-865678,1.7421602787456443,1.742160278745645,0.11792296369708417,0.5656698593574241
mp-761415,1.2241096590203993,3.806065366973858,0.23148690144700304,0.427024625512064
mp-21035,3.4246575342465753,3.424657534246576,0.15423849857917293,0.23615216936813824
mp-30336,2.3897692279699885,3.304705310536441,0.059888945384070295,0.39722735129560155
mp-865780,2.0790020790020782,2.0790020790020796,0.07312605623560157,0.4851297775516595
mp-929,2.0325203252032518,2.0325203252032527,0.24160632593878045,0.34957202264729964
mp-771725,1.9138510917999758,2.4345688286411824,0.16458453460036393,0.3794354580989545
mp-865486,1.4641288433382125,1.464128843338214,0.04173897204816854,0.6227084729216017
mp-24951,2.038795477154111,2.3818008892708757,0.15254786200161244,0.4198770716716058
mp-29356,2.047995540320736,2.6772305040220195,0.14406709680074287,0.3922652175226443
mp-2493,2.2779043280182227,2.2779043280182245,0.2303345983797381,0.3371481750534023
mp-9951,1.5036919002625841,2.5809637094059292,0.04119271760308597,0.6143520821483439
mp-1128,0.30249274720964714,3.8293660971519157,-0.011640624953960869,0.9567729564320753
mp-974457,1.4705882352941175,1.4705882352941184,0.0705039469905241,0.5957509401496083
mp-30177,2.646841306294032,2.860924059008992,0.02988514962618785,0.3412474527504734
mp-30156,3.2863478824886467,3.682106089489128,0.05242079822167308,0.4047329549829746
mp-1008826,0.854700854700854,0.8547008547008549,0.39862927024879957,0.4172776537138579
mp-753629,1.9764544126493082,2.2772192145742047,0.16397839526595,0.4230776159929253
mp-25028,1.3577001710685523,3.836525222180497,0.17728711746083292,0.4925318613523824
mp-554462,1.4292381285730955,2.9751487574378728,-0.1636725239593354,0.575837951387444
mp-27319,2.1052631578947367,2.1804511278195493,0.16048711010923145,0.4677091783388123
mp-542920,1.6302953856316165,2.6918320093039267,0.137680594908305,0.36841510338723477
mp-1791,2.280900605907952,2.6727117529350854,0.18814490453545696,0.32623784405069833
mp-29152,1.8910377550781008,2.568936699612291,0.12056284315316719,0.4796342163849499
mp-2552,0.6733099919202798,5.655803932130355,-0.364055038524455,0.6087626244504711
mp-14433,2.082325770465788,2.7121103967283013,0.13542357643644623,0.45148158593510607
mp-19384,1.5339166003863185,4.147255993637087,0.11368035096302412,0.40291639562583514
mp-867780,3.06821995301788,3.2120427633155955,-0.0528069356470356,0.5552207990143967
mp-856,0.9727431356425112,2.4970416574740764,-0.1461549052818856,0.5538482203408808
mp-774117,1.4496688587902393,2.7495652995728688,-0.040495279332854406,0.5360296378901331
mp-865469,1.7699115044247784,1.7699115044247788,0.16179974289952456,0.5073775504821063
mp-4997,2.7075482053346014,2.9636676301635503,0.09060075072521809,0.34101343864246886
mp-22769,1.6826792596211262,2.08073241781107,0.16058922984728902,0.4578604201463507
mp-15987,1.9412216152769621,2.4152408469143616,0.06145966807873109,0.4404518783165872
mp-864921,1.8726591760299616,1.8726591760299631,0.09520739313458004,0.4987046627693225
mp-570673,1.8552158620956212,2.222394001468713,0.17672488327863695,0.3766078292990683
mp-510536,1.0309740463490074,1.7929983414765351,-0.11208542550409893,0.6040023531153645
mp-754711,2.3041474654377874,2.3041474654377874,0.17517937765695601,0.35908141904724145
mp-725,0.8524346684656694,1.7519362818159483,-0.06170396811697253,0.8036834017853335
mp-12752,2.9671690219015496,3.137941339708834,0.1254835068127035,0.2806648512667127
mp-13082,1.5748031496062989,1.5748031496062995,-0.17005039727074248,0.7857903350796855
mp-578614,2.283974114960029,3.9335109757644964,0.06961899217872715,0.39950693109651864
mp-635,1.8083182640144662,1.8083182640144662,-0.03857852069019038,0.6248022381638226
mp-7070,1.9342359767891673,1.9342359767891693,0.30555555555555525,0.3055555555555559
mp-561388,2.0242914979757085,2.0242914979757085,0.2591983323066987,0.34368125765608065
mp-714961,1.7365231318265906,2.9113169113056228,0.10470911178029746,0.40506059961726554
mp-656887,1.6398775882537726,2.9291141064021566,0.11093528375790523,0.4137038970902359
mp-5881,2.810866603420656,2.9842003529098364,0.12444236592754483,0.40651988351489554
mp-754455,1.7506004966820008,3.867605748483492,0.1293358004684406,0.3590985684054594
mp-574,1.5015015015015014,1.5015015015015019,0.1650380024064907,0.566775172631676
mp-9514,2.007276376866139,3.638188433069879,-0.1779879515934032,0.7118452300816686
mp-675025,0.8619837625977751,2.4288702835062237,-0.1657266966810675,0.6237500913082575
mp-3210,2.300392983801399,5.719032556950702,0.0020353896191533756,0.3915224988675744
mp-18093,1.4771048744460857,1.4771048744460862,0.05607758993631461,0.6038561018743421
mp-996,0.599291746118224,1.5254698992100257,-0.05095136329576033,0.8385859699079575
mp-9902,2.4740254265750146,2.9964321823331646,0.1705629004116342,0.3122605489474539
mp-20192,1.8542438224535014,2.2071454399659096,-0.08285500344139825,0.7252053336822177
mp-24995,1.6497647401811835,2.4953074293742294,0.11448333926371382,0.4078724789742923
mp-4438,2.005740627989911,2.542692296541127,0.21250916370518816,0.34600529634162974
mp-864919,2.0491803278688523,2.049180327868853,0.2657621709288835,0.3306730477434413
mp-765184,1.1773688757123526,1.9835325213963115,-0.15195706494386071,0.7129005986361183
mp-1840,1.5779039427202959,1.9510885607889907,0.15487616358851777,0.45326829415660796
mp-1014212,-1500.0,-1500.0,-1500.0,-1500.0
mp-19448,1.9078593561934993,2.5864938922891754,0.2115318818957929,0.3643030539496249
mp-5443,1.811462937468299,2.228099413086008,0.1861221032516519,0.40960082366196326
mp-866218,1.757469244288225,1.7574692442882258,0.15217525017689265,0.5171894234604881
mp-866087,1.8832391713747643,1.883239171374765,0.24663491325409695,0.383412932060832
mp-774411,2.695631491318479,3.5677475620391665,0.07877872085876904,0.34289473330492903
mp-22722,1.557555387599119,1.9349809556245987,0.06731333459304341,0.5975502014251395
